icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
a52bd9,N432PH  ,United States,1640052678,1640052686,-96.7324,32.5772,365.76,False,36.01,0,-3.25,,419.1,,False,0,1640052696
aaef60,AAL2804 ,United States,1640052696,1640052696,-95.6924,34.927,11269.98,False,238.35,43.51,-0.33,,11452.86,2363,False,0,1640052696
aa56b8,UAL473  ,United States,1640052696,1640052696,-99.3097,31.4081,8610.6,False,239.6,156.46,-5.2,,8808.72,3757,False,0,1640052696
a798b9,LBQ611  ,United States,1640052693,1640052695,-96.8423,31.7814,5654.04,False,125.63,177.65,5.2,,5760.72,,False,0,1640052696
a94b4b,UAL2132 ,United States,1640052695,1640052695,-96.2975,31.1695,8572.5,False,262.55,152.33,-13.66,,8717.28,6365,False,0,1640052696
a05776,AAL2501 ,United States,1640052696,1640052696,-97.1344,32.7666,1706.88,False,130.52,261.61,13.98,,1744.98,3465,False,0,1640052696
c03517,WJA1535 ,Canada,1640052695,1640052695,-98.0709,33.892,10972.8,False,216.24,320.21,-0.33,,11170.92,2743,False,0,1640052696
a58ded,UPS783  ,United States,1640052696,1640052696,-98.006,30.808,9296.4,False,232.96,18.68,14.63,,9456.42,2506,False,0,1640052696
accd13,AAL1273 ,United States,1640052695,1640052695,-99.0428,33.3883,10256.52,False,220.41,296.92,5.85,,10424.16,,False,0,1640052696
a70aa1,ASA1332 ,United States,1640052696,1640052696,-99.4739,31.3829,10652.76,False,260.43,103.13,0.0,,10896.6,1345,False,0,1640052696
ac712d,SWA5474 ,United States,1640052696,1640052696,-96.1645,32.6576,10363.2,False,233.48,214.95,0.0,,10515.6,6511,False,0,1640052696
a59608,MRA655  ,United States,1640052695,1640052696,-97.0151,32.9663,1737.36,False,83.3,287.99,0.0,,1805.94,5124,False,0,1640052696
a10308,N1641C  ,United States,1640052695,1640052696,-97.4182,31.7404,2057.4,False,46.12,321.34,0.0,,2095.5,,False,0,1640052696
a426a5,DAL1191 ,United States,1640052696,1640052696,-95.0334,33.2986,10355.58,False,230.32,265,0.0,,10507.98,7302,False,0,1640052696
ad3d1f,ASH5783 ,United States,1640052696,1640052696,-97.0766,34.1696,8534.4,False,215.22,2.33,2.93,,8679.18,3605,False,0,1640052696
acce96,N924S   ,United States,1640052695,1640052696,-96.798,32.7353,2827.02,False,159.41,186.3,13.33,,2849.88,,False,0,1640052696
acc267,ASH5810 ,United States,1640052695,1640052695,-97.2441,33.4976,7322.82,False,186.4,4.91,9.1,,7444.74,2347,False,0,1640052696
addb4a,AAL1274 ,United States,1640052696,1640052696,-96.1017,33.4981,5105.4,False,183.8,248.32,-8.45,,5181.6,3055,False,0,1640052696
a3db09,N348AC  ,United States,1640052502,1640052502,-97.308,32.5695,228.6,False,52.0,205.8,-6.5,,266.7,,False,0,1640052696
ad928e,AAL2246 ,United States,1640052660,1640052666,-97.0259,32.9328,198.12,False,77.68,179.62,-4.23,,259.08,2772,False,0,1640052696
a83ea0,CTL9    ,United States,1640052696,1640052696,-96.7369,33.0715,1463.04,False,82.87,1.78,0.0,,1493.52,5514,False,0,1640052696
aaf5a9,AAL566  ,United States,1640052695,1640052696,-95.4929,31.0013,12192.0,False,228.42,337.77,-0.33,,12496.8,5063,False,0,1640052696
aa0701,AAL485  ,United States,1640052695,1640052696,-97.2433,31.8557,7650.48,False,234.57,186.55,5.85,,7741.92,6261,False,0,1640052696
a9bf1f,N727SB  ,United States,1640052560,1640052695,-94.953,32.2588,7840.98,False,184.13,78.72,-11.05,,7879.08,5171,False,0,1640052696
aa9d50,SWA4471 ,United States,1640052696,1640052696,-99.3516,35.2584,11887.2,False,253.94,85.35,0.0,,12123.42,2627,False,0,1640052696
aa9d45,SKW5298 ,United States,1640052695,1640052695,-96.1486,30.9212,9182.1,False,253.24,151.35,-17.88,,9342.12,1255,False,0,1640052696
aa6835,N77RR   ,United States,1640052602,1640052651,-98.2191,30.8155,1463.04,False,81.13,12.45,-0.65,,1478.28,7361,False,0,1640052696
a5320b,ASA211  ,United States,1640052695,1640052695,-97.4704,33.3192,10363.2,False,227.77,316.28,0.0,,10538.46,6150,False,0,1640052696
ada336,AAL2104 ,United States,1640052584,1640052597,-97.0547,32.9263,175.26,False,77.17,180.76,-4.23,,236.22,2421,False,0,1640052696
a7d58f,N6036A  ,United States,1640052695,1640052695,-97.1094,32.659,480.06,False,56.92,347.47,0.65,,518.16,,False,0,1640052696
a40acb,N36JR   ,United States,1640052625,1640052632,-96.5895,33.1599,152.4,False,33.47,2.64,-1.95,,213.36,,False,0,1640052696
ab6380,AAL616  ,United States,1640052696,1640052696,-98.8947,33.212,10797.54,False,236.87,287.96,5.53,,11018.52,6211,False,0,1640052696
a28f12,ENY4363 ,United States,1640052695,1640052696,-97.6531,32.8705,5204.46,False,184.36,285.7,12.03,,5295.9,,False,0,1640052696
a8a785,JBU2798 ,United States,1640052695,1640052695,-95.4148,34.5701,10355.58,False,229.12,275.93,0.33,,10500.36,6732,False,0,1640052696
aa55ee,AAL2834 ,United States,1640052450,1640052469,-97.0259,32.9322,144.78,False,71.0,180.42,-4.23,,198.12,3302,False,0,1640052696
a927ca,N68954  ,United States,1640051071,1640052582,-97.8629,32.945,1005.84,False,42.5,83.05,-1.95,,1043.94,,False,0,1640052696
a09cfe,DAL2964 ,United States,1640052696,1640052696,-95.417,30.7104,9044.94,False,240.97,52.98,3.25,,9189.72,1371,False,0,1640052696
ad1986,AAL2267 ,United States,1640052696,1640052696,-97.1707,33.2803,6560.82,False,200.99,16.81,10.73,,6644.64,6242,False,0,1640052696
abac48,AAL1726 ,United States,1640052696,1640052696,-95.2066,33.2583,9258.3,False,241.09,69.52,4.88,,9357.36,,False,0,1640052696
ac59aa,UAL399  ,United States,1640052695,1640052696,-97.2394,31.1286,4930.14,False,200.43,198.71,-7.8,,5006.34,2532,False,0,1640052696
a1684c,N190BH  ,United States,1640052696,1640052696,-98.7286,31.3245,7917.18,False,119.49,320.42,0.0,,8084.82,2432,False,0,1640052696
acc59d,ENY3546 ,United States,1640052696,1640052696,-96.7724,32.6683,3581.4,False,140.11,316.64,0.65,,3634.74,2474,False,0,1640052696
a0cbc1,N150SB  ,United States,1640052431,1640052431,-96.8694,32.8687,182.88,False,63.39,141.92,-3.9,,243.84,6023,False,0,1640052696
a906f3,ENY4157 ,United States,1640052695,1640052696,-97.0161,33.1027,1516.38,False,104.37,203.53,-8.45,,1554.48,1550,False,0,1640052696
a8e6f2,AAL303  ,United States,1640052695,1640052695,-98.3098,34.907,9144.0,False,222.27,315.47,0.0,,9304.02,4504,False,0,1640052696
aa2e6f,AAL1618 ,United States,1640052695,1640052696,-97.0251,33.0239,754.38,False,91.11,181.94,-4.88,,807.72,7062,False,0,1640052696
a74b1b,SCX3045 ,United States,1640052695,1640052695,-97.3354,33.1177,647.7,False,88.31,185.01,-0.33,,701.04,0351,False,0,1640052696
acd82c,N927AA  ,United States,1640052563,1640052579,-97.7453,31.5464,2034.54,False,134.98,99.21,-5.2,,2072.64,5106,False,0,1640052696
a3475e,FFT621  ,United States,1640052695,1640052695,-97.8542,30.5081,5707.38,False,161.6,319.26,11.38,,5829.3,2427,False,0,1640052696
a28928,UAL1233 ,United States,1640052695,1640052696,-94.6298,32.3978,10972.8,False,228.49,297.49,0.0,,11186.16,3723,False,0,1640052696
c0501e,ACA987  ,Canada,1640052695,1640052695,-96.125,32.6291,10972.8,False,223.31,331.37,0.0,,11193.78,5523,False,0,1640052696
a65942,N508SK  ,United States,1640052696,1640052696,-95.6386,32.1462,3246.12,False,151.73,46.24,-10.73,,3246.12,2510,False,0,1640052696
a81d8a,N6219C  ,United States,1640052694,1640052694,-95.1014,32.8778,2202.18,False,84.66,206.72,4.88,,2225.04,,False,0,1640052696
a2766f,ENY4220 ,United States,1640052696,1640052696,-94.983,31.4434,10668.0,False,244.47,45.68,0.0,,10850.88,5142,False,0,1640052696
acc680,N922KG  ,United States,1640052695,1640052695,-97.5773,32.6414,5958.84,False,144.52,285.27,12.35,,6050.28,,False,0,1640052696
a43b3c,N372AC  ,United States,1640052694,1640052694,-97.2734,32.6303,365.76,False,61.5,214.09,0.98,,388.62,,False,0,1640052696
abeb31,SWA2256 ,United States,1640052695,1640052695,-97.6,33.4856,3634.74,False,178.49,107.44,-4.88,,3695.7,,False,0,1640052696
acd5ad,AAL1364 ,United States,1640052695,1640052696,-97.5193,30.5379,1927.86,False,141.72,206.29,-5.2,,1988.82,6233,False,0,1640052696
a846c4,SKW2966 ,United States,1640052696,1640052696,-96.8205,33.3625,6423.66,False,184.23,358.56,6.18,,6522.72,0563,False,0,1640052696
a1c8af,N214DF  ,United States,1640052695,1640052695,-98.3375,30.4768,4541.52,False,86.08,7.21,-0.33,,4610.1,7260,False,0,1640052696
a63c85,N50011  ,United States,1640052695,1640052695,-97.0537,32.1203,990.6,False,54.91,15.21,0.0,,1013.46,,False,0,1640052696
ad4fb2,ASH5802 ,United States,1640052695,1640052695,-96.7157,35.2254,8534.4,False,245.12,204.95,-0.33,,8663.94,4471,False,0,1640052696
ac1359,N87745  ,United States,1640052696,1640052696,-97.2645,32.7596,426.72,False,58.65,90,0.0,,472.44,,False,0,1640052696
aa2ca9,AAL2047 ,United States,1640052695,1640052696,-96.3731,33.3628,3413.76,False,174.71,229.18,-5.2,,3467.1,2532,False,0,1640052696
ae5f96,DASH85  ,United States,1640052694,1640052694,-99.4393,34.4481,3550.92,False,185.66,264.12,9.43,,3604.26,,False,0,1640052696
a7fb7d,SKW3119 ,United States,1640052696,1640052696,-95.8533,34.7349,6705.6,False,241.7,183.42,0.33,,6804.66,6637,False,0,1640052696
a08de0,N135BC  ,United States,1640052696,1640052696,-95.145,33.4123,9448.8,False,234.91,67.87,0.33,,9547.86,3647,False,0,1640052696
ab5fc9,AAL751  ,United States,1640052696,1640052696,-97.0846,33.0854,838.2,False,99.04,150.77,-0.33,,876.3,3677,False,0,1640052696
ac0aac,UAL626  ,United States,1640052695,1640052695,-95.2037,33.7522,10683.24,False,244.18,129.36,0.0,,10843.26,0633,False,0,1640052696
a0d374,AAL1456 ,United States,1640052695,1640052696,-99.2079,33.6674,9128.76,False,218.25,307.63,1.63,,9311.64,3417,False,0,1640052696
a1a3cc,JBU529  ,United States,1640052696,1640052696,-95.2108,33.3536,10355.58,False,228.35,279.33,0.0,,10515.6,1616,False,0,1640052696
aa3476,N757EH  ,United States,1640052649,1640052649,-97.1977,33.2113,,True,9.77,188.44,,,,,False,0,1640052696
a79d78,ASA128  ,United States,1640052695,1640052696,-96.8912,32.7086,3268.98,False,150.19,289.61,7.8,,3299.46,,False,0,1640052696
a2a311,N2692G  ,United States,1640051903,1640052688,-97.5494,33.2229,960.12,False,67.92,1.3,0,,982.98,,False,0,1640052696
a1a8df,N206FW  ,United States,1640052695,1640052695,-97.3218,32.8076,327.66,False,38.73,120.31,-0.33,,365.76,,False,0,1640052696
ab7b02,AAL2647 ,United States,1640052511,1640052511,-97.026,32.9308,198.12,False,81.8,180,-4.55,,266.7,1356,False,0,1640052696
a888aa,N649WM  ,United States,1640052695,1640052696,-96.4882,32.1737,1150.62,False,86.32,322.99,0,,1196.34,,False,0,1640052696
acb636,AAL1264 ,United States,1640052696,1640052696,-97.258,33.2617,1470.66,False,132.02,94.02,-2.93,,1508.76,3263,False,0,1640052696
acf34b,MRA643  ,United States,1640052695,1640052695,-98.7652,30.5983,2072.64,False,93.23,173.35,0.33,,2118.36,,False,0,1640052696
aa6f80,SWA4356 ,United States,1640052696,1640052696,-95.918,32.472,11582.4,False,224.02,291.56,0,,11818.62,1163,False,0,1640052696
a51763,UAL1759 ,United States,1640052696,1640052696,-98.7173,33.5924,9753.6,False,218.32,304.44,0.33,,9966.96,2416,False,0,1640052696
a146bc,N1810A  ,United States,1640052696,1640052696,-97.7751,35.2017,1143,False,80.15,36.65,0,,1181.1,,False,0,1640052696
a43f51,DAL2897 ,United States,1640052693,1640052695,-94.892,32.2858,10363.2,False,231.22,264,0.33,,10515.6,5067,False,0,1640052696
aac639,N7935H  ,United States,1640052605,1640052684,-96.0669,30.4569,18288,True,90.02,131.52,0,,,1200,False,0,1640052696
ad37b0,MRA666  ,United States,1640052625,1640052690,-97.8367,32.3662,2682.24,False,88.74,85.68,0.33,,2712.72,,False,0,1640052696
ac04be,ASH6189 ,United States,1640052696,1640052696,-95.7789,30.7728,6941.82,False,198.87,335.22,9.75,,7033.26,2446,False,0,1640052696
a4b989,UAL368  ,United States,1640052696,1640052696,-96.2936,32.9795,10363.2,False,247.77,198.77,0,,10546.08,6270,False,0,1640052696
a0cf8d,SKW5650 ,United States,1640052696,1640052696,-96.5048,31.501,10668,False,247.7,146.61,0.33,,10873.74,2237,False,0,1640052696
ac0dd9,AAL1754 ,United States,1640052696,1640052696,-95.7918,31.5367,10172.7,False,226.04,328.59,-4.88,,10355.58,7221,False,0,1640052696
a9463a,N697RM  ,United States,1640052696,1640052696,-97.7061,35.14,518.16,False,56.48,69.75,-0.33,,571.5,,False,0,1640052696
aa6d47,N771FM  ,United States,1640052695,1640052695,-97.7638,33.4199,11887.2,False,243.86,120.84,0,,12138.66,6202,False,0,1640052696
a06bd3,AAL2449 ,United States,1640052695,1640052696,-95.2302,32.62,8176.26,False,253.51,94.89,4.55,,8260.08,0550,False,0,1640052696
a05a90,UCA4811 ,United States,1640052696,1640052696,-96.0552,34.6269,7635.24,False,188.51,7.84,-7.15,,7741.92,4253,False,0,1640052696
ad35e0,AAL1024 ,United States,1640052696,1640052696,-96.007,31.837,10119.36,False,225.0,328.27,-14.31,,10302.24,2352,False,0,1640052696
a9c2de,SKW2989 ,United States,1640052696,1640052696,-96.3389,34.1735,9448.8,False,222.3,34.06,-0.33,,9555.48,5631,False,0,1640052696
a9741d,AAL1348 ,United States,1640052696,1640052696,-94.8668,33.5072,10698.48,False,236.82,68.06,3.58,,10850.88,3401,False,0,1640052696
ac8009,SWA5260 ,United States,1640052696,1640052696,-96.6804,35.2797,4701.54,False,186.84,278.71,-10.73,,4785.36,3534,False,0,1640052696
a3c775,UAL1598 ,United States,1640052695,1640052695,-95.5077,31.4453,10363.2,False,217.81,291.47,0,,10553.7,6076,False,0,1640052696
a243cb,ENY3583 ,United States,1640052695,1640052696,-98.3281,33.2119,8107.68,False,202.46,293.83,5.85,,8275.32,2311,False,0,1640052696
ac2a33,AAL1095 ,United States,1640052695,1640052696,-97.0586,32.3326,4732.02,False,214.53,180.55,12.03,,4800.6,,False,0,1640052696
ad01ab,SWA2251 ,United States,1640052695,1640052695,-96.5027,32.1086,12192,False,223.68,322.95,0,,12466.32,2560,False,0,1640052696
a72ca2,SWA3607 ,United States,1640052696,1640052696,-96.9186,32.9223,518.16,False,87.69,199.18,-4.55,,571.5,5225,False,0,1640052696
a83b3e,AMF3909 ,United States,1640052075,1640052691,-99.1262,33.9296,2705.1,False,109.09,115.11,-0.33,,2758.44,,False,0,1640052696
aa0663,N745PA  ,United States,1640052696,1640052696,-97.3802,32.2149,1295.4,False,59.96,189.38,0,,1310.64,,False,0,1640052696
a912f0,ENY4072 ,United States,1640052695,1640052696,-97.5382,33.3207,2545.08,False,147.18,125.47,-6.5,,2606.04,,False,0,1640052696
ad15cf,AAL619  ,United States,1640052695,1640052696,-96.9463,33.1914,1584.96,False,115.94,230.94,-1.63,,1623.06,1732,False,0,1640052696
ab4920,FTH826  ,United States,1640052695,1640052695,-98.9872,34.3504,9448.8,False,164.44,135.76,0,,9608.82,1133,False,0,1640052696
a92361,UAL243  ,United States,1640052695,1640052695,-97.1885,32.0746,10058.4,False,259.07,133.71,0,,10241.28,6540,False,0,1640052696
a05bc7,N122GS  ,United States,1640052696,1640052696,-98.5581,35.2366,3124.2,False,98.79,241.03,0,,3246.12,,False,0,1640052696
a43ee8,UAL2207 ,United States,1640052696,1640052696,-96.0411,30.7646,6309.36,False,236.16,151.65,-11.38,,6408.42,2742,False,0,1640052696
a1e5f1,ENY4246 ,United States,1640052696,1640052696,-95.9147,32.9932,10972.8,False,230.46,214.54,0,,11186.16,1557,False,0,1640052696
a49510,UAL1925 ,United States,1640052696,1640052696,-98.3997,30.5239,9144,False,226.27,282.74,0,,9349.74,7307,False,0,1640052696
aaad8f,SWA52   ,United States,1640052656,1640052663,-96.8736,32.8717,198.12,False,68.03,135.31,-3.58,,259.08,2755,False,0,1640052696
a1c11a,N212BS  ,United States,1640052690,1640052696,-96.5179,30.5952,1280.16,False,52.16,345.14,-0.65,,1325.88,2562,False,0,1640052696
a0faf3,AAL1076 ,United States,1640052695,1640052695,-95.4581,33.2109,8282.94,False,222.44,66.99,2.28,,8389.62,2355,False,0,1640052696
a60b9b,TRF274  ,United States,1640051982,1640052500,-97.945,32.7506,1310.64,False,48.04,257.01,0,,1325.88,5131,False,0,1640052696
ac685d,SKW4150 ,United States,1640052696,1640052696,-96.7453,34.7078,10782.3,False,227.08,14.16,4.55,,10965.18,0557,False,0,1640052696
a7dd8e,ENY3887 ,United States,1640052696,1640052696,-96.6982,33.6427,6492.24,False,187.8,28.11,5.2,,6576.06,3670,False,0,1640052696
a0acf9,UAL1834 ,United States,1640052695,1640052695,-95.8925,33.1538,8191.5,False,219.55,67.4,6.5,,8282.94,7735,False,0,1640052696
abbb24,AAL2597 ,United States,1640052695,1640052696,-97.8808,32.6668,5989.32,False,207.17,264.73,11.38,,6088.38,2305,False,0,1640052696
aafbf3,AAL2373 ,United States,1640052695,1640052695,-96.1894,32.8118,6583.68,False,218.29,82.82,9.1,,6659.88,2226,False,0,1640052696
ac3beb,DAL2075 ,United States,1640052696,1640052696,-94.7336,33.6751,10363.2,False,228.72,303.44,0,,10500.36,2577,False,0,1640052696
a8f0bd,UAL1409 ,United States,1640052696,1640052696,-97.3197,31.6659,10668,False,263.73,94.59,0,,10873.74,1001,False,0,1640052696
acf507,BVN7758 ,United States,1640052696,1640052696,-98.5586,31.2849,2080.26,False,89.64,144.58,0,,2141.22,,False,0,1640052696
a7e3f0,N6072T  ,United States,1640052696,1640052696,-97.2965,32.3549,982.98,False,56.83,27.49,1.95,,1005.84,,False,0,1640052696
abe82c,SWA5377 ,United States,1640052695,1640052695,-99.0807,35.2698,11277.6,False,250.68,148.17,0,,11468.1,1464,False,0,1640052696
a52bd9,N432PH  ,United States,1640052678,1640052725,-96.7324,32.5772,365.76,False,21.41,125.22,-5.2,,419.1,,False,0,1640052798
aaef60,AAL2804 ,United States,1640052798,1640052798,-95.5078,35.0854,11277.6,False,240.51,43.7,0.33,,11452.86,2363,False,0,1640052798
aa56b8,UAL473  ,United States,1640052798,1640052798,-99.2075,31.2075,8077.2,False,234.07,156.42,-5.2,,8267.7,3757,False,0,1640052798
a798b9,LBQ611  ,United States,1640052798,1640052798,-96.8465,31.6613,6156.96,False,128.64,188.97,3.9,,6271.26,3625,False,0,1640052798
a94b4b,UAL2132 ,United States,1640052798,1640052798,-96.1718,30.9609,7429.5,False,244.09,151,-9.75,,7543.8,2271,False,0,1640052798
a05776,AAL2501 ,United States,1640052798,1640052798,-97.2804,32.7896,2796.54,False,143.59,297.76,11.05,,2834.64,3465,False,0,1640052798
c03517,WJA1535 ,Canada,1640052797,1640052797,-98.2247,34.0461,10972.8,False,218.42,320.16,-0.33,,11170.92,2743,False,0,1640052798
a58ded,UPS783  ,United States,1640052798,1640052798,-97.9284,31.0078,10408.92,False,229.54,18.56,4.88,,10607.04,2506,False,0,1640052798
accd13,AAL1273 ,United States,1640052798,1640052798,-99.253,33.4776,10828.02,False,214.67,297.24,3.58,,11033.76,,False,0,1640052798
a70aa1,ASA1332 ,United States,1640052798,1640052798,-99.202,31.3299,10660.38,False,260.7,102.88,0,,10904.22,1345,False,0,1640052798
ac712d,SWA5474 ,United States,1640052798,1640052798,-96.3098,32.4816,10363.2,False,231.63,214.96,0,,10515.6,6511,False,0,1640052798
a59608,MRA655  ,United States,1640052798,1640052798,-97.092,33.004,1767.84,False,82.61,313.23,-0.65,,1836.42,5124,False,0,1640052798
a10308,N1641C  ,United States,1640052798,1640052798,-97.4484,31.7735,2057.4,False,45.07,321.95,0,,2095.5,,False,0,1640052798
a426a5,DAL1191 ,United States,1640052798,1640052798,-95.2859,33.28,10370.82,False,231.9,264.91,-0.33,,10523.22,7302,False,0,1640052798
ad3d1f,ASH5783 ,United States,1640052798,1640052798,-97.0675,34.3686,8953.5,False,217.75,2.03,5.2,,9098.28,3605,False,0,1640052798
a7130c,SWA2134 ,United States,1640052798,1640052798,-95.4904,35.1994,10363.2,False,237.19,180.99,0,,10485.12,1174,False,0,1640052798
acce96,N924S   ,United States,1640052798,1640052798,-96.947,32.65,3169.92,False,199.68,268.38,13.66,,3200.4,,False,0,1640052798
acc267,ASH5810 ,United States,1640052798,1640052798,-97.2261,33.6681,8115.3,False,188.07,5.34,5.85,,8244.84,2347,False,0,1640052798
addb4a,AAL1274 ,United States,1640052798,1640052798,-96.2827,33.4283,4244.34,False,180.87,230.42,-7.8,,4312.92,3055,False,0,1640052798
a3db09,N348AC  ,United States,1640052502,1640052502,-97.308,32.5695,228.6,False,52.0,205.8,-6.5,,266.7,,False,0,1640052798
ad928e,AAL2246 ,United States,1640052660,1640052699,-97.0259,32.9328,35082.48,True,77.68,179.62,-4.23,,,2772,False,0,1640052798
ad8b20,AAL1758 ,United States,1640052798,1640052798,-97.0309,32.8587,556.26,False,94.16,179.06,4.88,,601.98,,False,0,1640052798
a83ea0,CTL9    ,United States,1640052798,1640052798,-96.7314,33.1494,1463.04,False,85.4,0.69,-1.3,,1493.52,5514,False,0,1640052798
aaf5a9,AAL566  ,United States,1640052798,1640052798,-95.5865,31.1975,12192,False,229.29,337.58,0,,12489.18,5063,False,0,1640052798
aa0701,AAL485  ,United States,1640052798,1640052798,-97.2823,31.6386,8442.96,False,238.25,196.95,8.13,,8542.02,6261,False,0,1640052798
a9bf1f,N727SB  ,United States,1640052560,1640052792,-94.953,32.2588,7840.98,False,177.17,78.95,-11.05,,7879.08,5171,False,0,1640052798
aa9d50,SWA4471 ,United States,1640052798,1640052798,-99.0665,35.2769,11887.2,False,255.44,85.5,0,,12123.42,2627,False,0,1640052798
aa9d45,SKW5298 ,United States,1640052798,1640052798,-96.017,30.7169,7185.66,False,247.79,150.93,-18.21,,7307.58,2740,False,0,1640052798
aa6835,N77RR   ,United States,1640052602,1640052651,-98.2191,30.8155,1463.04,False,81.13,12.45,-0.65,,1478.28,7361,False,0,1640052798
a5320b,ASA211  ,United States,1640052797,1640052798,-97.6405,33.4675,10363.2,False,220.49,316.13,0,,10538.46,6150,False,0,1640052798
ac8e1d,AAL1592 ,United States,1640052798,1640052798,-99.3779,31.2256,9037.32,False,253.2,118.39,-5.53,,9258.3,1313,False,0,1640052798
a83c94,PKW905  ,United States,1640052760,1640052797,-99.4337,32.231,5791.2,False,145.2,87.56,0,,5928.36,,False,0,1640052798
ada336,AAL2104 ,United States,1640052584,1640052597,-97.0547,32.9263,175.26,False,77.17,180.76,-4.23,,236.22,2421,False,0,1640052798
a7d58f,N6036A  ,United States,1640052798,1640052798,-97.1025,32.6898,320.04,False,38.39,122.41,-4.23,,365.76,,False,0,1640052798
a40acb,N36JR   ,United States,1640052798,1640052798,-96.5751,33.1853,396.24,False,51.19,185.77,-0.33,,441.96,,False,0,1640052798
ab6380,AAL616  ,United States,1640052798,1640052798,-99.1417,33.2785,11452.86,False,238.03,287.61,4.55,,11711.94,6211,False,0,1640052798
a28f12,ENY4363 ,United States,1640052798,1640052798,-97.8481,32.9273,6187.44,False,192.21,291.35,7.48,,6294.12,,False,0,1640052798
a8a785,JBU2798 ,United States,1640052797,1640052798,-95.6708,34.5919,10363.2,False,232.71,275.84,0.33,,10515.6,6732,False,0,1640052798
a927ca,N68954  ,United States,1640051071,1640052582,-97.8629,32.945,1005.84,False,42.5,83.05,-1.95,,1043.94,,False,0,1640052798
a09cfe,DAL2964 ,United States,1640052798,1640052798,-95.2105,30.8447,9555.48,False,245.08,53.11,4.23,,9715.5,1371,False,0,1640052798
a6a1b4,SCX3059 ,United States,1640052798,1640052798,-94.6104,34.1115,11094.72,False,222.48,253.2,-4.55,,11292.84,2047,False,0,1640052798
ad1986,AAL2267 ,United States,1640052798,1640052798,-97.108,33.4644,7543.8,False,209.66,9.46,9.43,,7635.24,6242,False,0,1640052798
abac48,AAL1726 ,United States,1640052798,1640052798,-94.9561,33.337,9806.94,False,245.0,69.47,4.88,,9921.24,,False,0,1640052798
ac59aa,UAL399  ,United States,1640052798,1640052798,-97.3048,30.96,4198.62,False,174.56,198.38,-3.9,,4267.2,2532,False,0,1640052798
a1684c,N190BH  ,United States,1640052798,1640052798,-98.8106,31.4093,7917.18,False,119.81,320.23,0,,8084.82,2432,False,0,1640052798
acc59d,ENY3546 ,United States,1640052798,1640052798,-96.8797,32.7622,3573.78,False,140.07,316.04,-2.6,,3627.12,2474,False,0,1640052798
a906f3,ENY4157 ,United States,1640052798,1640052798,-97.0254,33.0119,685.8,False,87.98,181.01,-4.23,,723.9,1550,False,0,1640052798
a8e6f2,AAL303  ,United States,1640052798,1640052798,-98.4853,35.0531,9151.62,False,222.99,315.28,0,,9311.64,4504,False,0,1640052798
aa2e6f,AAL1618 ,United States,1640052798,1640052798,-97.0258,32.9563,350.52,False,65.34,180.45,-3.58,,411.48,1116,False,0,1640052798
a74b1b,SCX3045 ,United States,1640052762,1640052797,-97.3347,33.0698,541.02,False,72.4,171.01,-2.93,,594.36,0351,False,0,1640052798
acd82c,N927AA  ,United States,1640052563,1640052579,-97.7453,31.5464,2034.54,False,134.98,99.21,-5.2,,2072.64,5106,False,0,1640052798
a3475e,FFT621  ,United States,1640052797,1640052798,-97.9706,30.626,6964.68,False,172.53,319.23,10.4,,7124.7,2427,False,0,1640052798
a28928,UAL1233 ,United States,1640052798,1640052798,-94.8519,32.4959,10972.8,False,229.64,297.48,0,,11186.16,3723,False,0,1640052798
c0501e,ACA987  ,Canada,1640052797,1640052797,-96.2415,32.8082,10972.8,False,220.81,331.17,0,,11186.16,5523,False,0,1640052798
a65942,N508SK  ,United States,1640052794,1640052794,-95.5352,32.2308,1836.42,False,119.84,47.96,-20.81,,1851.66,2510,False,0,1640052798
a81d8a,N6219C  ,United States,1640052797,1640052798,-95.1441,32.806,2689.86,False,87.43,206.57,5.85,,2727.96,,False,0,1640052798
a2766f,ENY4220 ,United States,1640052798,1640052798,-94.7927,31.6021,10668,False,247.03,45.93,-0.33,,10850.88,5142,False,0,1640052798
acc680,N922KG  ,United States,1640052798,1640052798,-97.7299,32.6745,7178.04,False,142.88,276.41,11.38,,7292.34,,False,0,1640052798
a43b3c,N372AC  ,United States,1640052798,1640052798,-97.3048,32.5793,266.7,False,56.38,207.73,-4.55,,304.8,,False,0,1640052798
abeb31,SWA2256 ,United States,1640052797,1640052798,-97.4245,33.4485,3078.48,False,153.22,96.36,-5.85,,3131.82,1337,False,0,1640052798
acd5ad,AAL1364 ,United States,1640052798,1640052798,-97.5292,30.4104,1447.8,False,135.3,180,0,,1493.52,6233,False,0,1640052798
a846c4,SKW2966 ,United States,1640052798,1640052798,-96.7736,33.5277,7155.18,False,196.79,28.24,9.43,,7261.86,0563,False,0,1640052798
a1c8af,N214DF  ,United States,1640052798,1640052798,-98.3258,30.5559,4541.52,False,86.59,7.17,-0.65,,4610.1,7260,False,0,1640052798
a63c85,N50011  ,United States,1640052798,1640052798,-97.0376,32.1695,990.6,False,55.54,15.58,0,,1013.46,,False,0,1640052798
ad4fb2,ASH5802 ,United States,1640052798,1640052798,-96.8432,35.0263,8534.4,False,242.51,216.89,-0.98,,8663.94,4471,False,0,1640052798
